Quantity,Name,Sets,Conditions,Languages,Finishes,Paused,Tags,Offer,Limit
8,Rapacious One,Rise of the Eldrazi,NM,EN,N,,,1000,0.01
8,Reality Spasm,Rise of the Eldrazi,NM,EN,N,,,1000,0.01
8,Realms Uncharted,Rise of the Eldrazi,NM,EN,N,,,1000,1.5353162931574287
8,Recurring Insight,Rise of the Eldrazi,NM,EN,N,,,1000,0.2916882464451085
8,Skittering Invasion,Rise of the Eldrazi,NM,EN,N,,,1000,0.038468123751767384
8,Snake Umbra,Rise of the Eldrazi,NM,EN,N,,,1000,0.01
8,Soul's Attendant,Rise of the Eldrazi,NM,EN,N,,,1000,0.4498831023557566
8,Spawnsire of Ulamog,Rise of the Eldrazi,NM,EN,N,,,1000,3.9026153846153853
8,Sphinx of Magosi,Rise of the Eldrazi,NM,EN,N,,,1000,0.023469839463603082
8,Spider Umbra,Rise of the Eldrazi,NM,EN,N,,,1000,0.01
8,Splinter Twin,Rise of the Eldrazi,NM,EN,N,,,1000,5.646776906277203
8,Stalwart Shield-Bearers,Rise of the Eldrazi,NM,EN,N,,,1000,0.05050922813829916
8,Student of Warfare,Rise of the Eldrazi,NM,EN,N,,,1000,0.7232989551861891
8,Suffer the Past,Rise of the Eldrazi,NM,EN,N,,,1000,0.01
8,Tajuru Preserver,Rise of the Eldrazi,NM,EN,N,,,1000,0.4498831023557566
8,Training Grounds,Rise of the Eldrazi,NM,EN,N,,,1000,25.486923076923084
8,Transcendent Master,Rise of the Eldrazi,NM,EN,N,,,1000,0.6580107212606855
8,"Ulamog, the Infinite Gyre",Rise of the Eldrazi,NM,EN,N,,,1000,31.851461538461542
8,Unified Will,Rise of the Eldrazi,NM,EN,N,,,1000,0.01
8,Vengevine,Rise of the Eldrazi,NM,EN,N,,,1000,4.488201355535385
8,Angel of Serenity,Return to Ravnica,NM,EN,N,,,1000,0.2909949477419581
8,Ash Zealot,Return to Ravnica,NM,EN,N,,,1000,0.014349011087332206
8,Axebane Guardian,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Azor's Elocutors,Return to Ravnica,NM,EN,N,,,1000,0.0152621810784504
8,Azorius Arrester,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Azorius Charm,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Blood Crypt,Return to Ravnica,NM,EN,N,,,1000,8.157730769230769
8,Blustersquall,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Collective Blessing,Return to Ravnica,NM,EN,N,,,1000,0.038468123751767384
8,Corpsejack Menace,Return to Ravnica,NM,EN,N,,,1000,0.048240112266107534
8,Counterflux,Return to Ravnica,NM,EN,N,,,1000,0.04208743059140547
8,Cyclonic Rift,Return to Ravnica,NM,EN,N,,,1000,11.219890863341732
8,Death's Presence,Return to Ravnica,NM,EN,N,,,1000,0.023469839463603082
8,Deathrite Shaman,Return to Ravnica,NM,EN,N,,,1000,2.4812648220617284
8,Desecration Demon,Return to Ravnica,NM,EN,N,,,1000,0.024674534193990974
8,Detention Sphere,Return to Ravnica,NM,EN,N,,,1000,0.05050922813829916
8,Doorkeeper,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Dreadbore,Return to Ravnica,NM,EN,N,,,1000,0.8799249613810523
8,Electrickery,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Ethereal Armor,Return to Ravnica,NM,EN,N,,,1000,0.032074218767952085
8,Extirpate,Planar Chaos,NM,EN,N,,,1000,0.8572875601597428
8,Goblin Rally,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Golgari Charm,Return to Ravnica,NM,EN,N,,,1000,0.022034890957331296
8,Grave Betrayal,Return to Ravnica,NM,EN,N,,,1000,0.26311047843533003
8,Grisly Salvage,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Growing Ranks,Return to Ravnica,NM,EN,N,,,1000,0.0152621810784504
8,Guttersnipe,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Havoc Festival,Return to Ravnica,NM,EN,N,,,1000,0.0152621810784504
8,Hover Barrier,Return to Ravnica,NM,EN,N,,,1000,0.01
8,"Isperia, Supreme Judge",Return to Ravnica,NM,EN,N,,,1000,0.012988715719182609
8,Izzet Charm,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Izzet Staticaster,Return to Ravnica,NM,EN,N,,,1000,0.01
8,"Jace, Architect of Thought",Return to Ravnica,NM,EN,N,,,1000,0.06914211770141043
8,Jarad's Orders,Return to Ravnica,NM,EN,N,,,1000,0.06360534087713758
8,"Jarad, Golgari Lich Lord",Return to Ravnica,NM,EN,N,,,1000,0.26787501622680204
8,Judge's Familiar,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Korozda Guildmage,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Mizzium Mortars,Return to Ravnica,NM,EN,N,,,1000,0.0152621810784504
8,Necropolis Regent,Return to Ravnica,NM,EN,N,,,1000,0.11553216604898504
8,"Niv-Mizzet, Dracogenius",Return to Ravnica,NM,EN,N,,,1000,0.06221297563043228
8,Overgrown Tomb,Return to Ravnica,NM,EN,N,,,1000,4.942903846153847
8,Pack Rat,Return to Ravnica,NM,EN,N,,,1000,0.3488804936283465
8,Pithing Needle,Return to Ravnica,NM,EN,N,,,1000,0.8572875601597428
8,Psychic Spiral,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Rakdos Cackler,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Rakdos Charm,Return to Ravnica,NM,EN,N,,,1000,0.032074218767952085
8,Rakdos Keyrune,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Rakdos Ringleader,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Rakdos's Return,Return to Ravnica,NM,EN,N,,,1000,0.0747328073014661
8,"Rakdos, Lord of Riots",Return to Ravnica,NM,EN,N,,,1000,0.34057745892650215
8,Rest in Peace,Return to Ravnica,NM,EN,N,,,1000,1.3599141802903265
8,Volcano Hellion,Planar Chaos,NM,EN,N,,,1000,0.034606753105662004
8,"Vorosh, the Hunter",Planar Chaos,NM,EN,N,,,1000,0.04723059442072378
8,Waning Wurm,Planar Chaos,NM,EN,N,,,1000,0.01
8,Whitemane Lion,Planar Chaos,NM,EN,N,,,1000,0.01
8,Wild Pair,Planar Chaos,NM,EN,N,,,1000,0.2540921801219482
8,Rogue's Passage,Return to Ravnica,NM,EN,N,,,1000,0.0152621810784504
8,Rootborn Defenses,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Savage Surge,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Seller of Songbirds,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Shrieking Affliction,Return to Ravnica,NM,EN,N,,,1000,0.01849822498835348
8,Skull Rend,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Sphere of Safety,Return to Ravnica,NM,EN,N,,,1000,0.6807506304033515
8,Sphinx's Revelation,Return to Ravnica,NM,EN,N,,,1000,0.49256630188131967
8,Steam Vents,Return to Ravnica,NM,EN,N,,,1000,5.473115384615385
8,Sundering Growth,Return to Ravnica,NM,EN,N,,,1000,0.01
8,Supreme Verdict,Return to Ravnica,NM,EN,N,,,1000,1.9490725950028063
8,Temple Garden,Return to Ravnica,NM,EN,N,,,1000,5.579362281705555
8,Trained Caracal,Return to Ravnica,NM,EN,N,,,1000,0.01
8,"Trostani, Selesnya's Voice",Return to Ravnica,NM,EN,N,,,1000,0.1652919790285018
8,Underworld Connections,Return to Ravnica,NM,EN,N,,,1000,0.0152621810784504
8,Utvara Hellkite,Return to Ravnica,NM,EN,N,,,1000,2.944711258374135
8,Vandalblast,Return to Ravnica,NM,EN,N,,,1000,1.7353989540385928
8,Vizzerdrix,Starter 2000,NM,EN,N,,,1000,0.01608836111648478
8,Stormscape Familiar,Planeshift,NM,EN,N,,,1000,0.01
8,Sunken Hope,Planeshift,NM,EN,N,,,1000,0.01
8,Sunscape Familiar,Planeshift,NM,EN,N,,,1000,0.08135747339564811
8,Angel of Light,Starter 1999,NM,EN,N,,,1000,0.8157169149908547
8,Angel of Mercy,Starter 1999,NM,EN,N,,,1000,0.0152621810784504
8,Archangel,Starter 1999,NM,EN,N,,,1000,0.09711978138368335
8,Armageddon,Starter 1999,NM,EN,N,,,1000,0.8314177177235927
8,Blinding Light,Starter 1999,NM,EN,N,,,1000,0.027894028672052356
8,Breath of Life,Starter 1999,NM,EN,N,,,1000,0.01
8,"Aboshan, Cephalid Emperor",Odyssey,NM,EN,N,,,1000,0.06914211770141043
8,Aegis of Honor,Odyssey,NM,EN,N,,,1000,0.028140250544509464
8,Champion Lancer,Starter 1999,NM,EN,N,,,1000,0.5564268219325833
8,Cinder Storm,Starter 1999,NM,EN,N,,,1000,0.05636679884345502
8,Counterspell,Starter 1999,NM,EN,N,,,1000,0.4626274172526617
8,Dakmor Ghoul,Starter 1999,NM,EN,N,,,1000,0.05597151538630573
8,Dakmor Lancer,Starter 1999,NM,EN,N,,,1000,0.016410762694813945
8,Dakmor Plague,Starter 1999,NM,EN,N,,,1000,0.01
8,Exhaustion,Starter 1999,NM,EN,N,,,1000,0.026521236663407652
8,False Peace,Starter 1999,NM,EN,N,,,1000,0.01
8,Fire Elemental,Starter 1999,NM,EN,N,,,1000,0.012853308996615256
8,Fire Tempest,Starter 1999,NM,EN,N,,,1000,0.11553216604898504
8,Goblin Chariot,Starter 1999,NM,EN,N,,,1000,0.01
8,Goblin Commando,Starter 1999,NM,EN,N,,,1000,0.023469839463603082
8,Goblin General,Starter 1999,NM,EN,N,,,1000,2.720378382537494
8,Goblin Glider,Starter 1999,NM,EN,N,,,1000,0.01
8,Goblin Lore,Starter 1999,NM,EN,N,,,1000,0.23034096318240557
8,Goblin Mountaineer,Starter 1999,NM,EN,N,,,1000,0.01
8,Goblin Settler,Starter 1999,NM,EN,N,,,1000,20.245211538461536
8,Cabal Patriarch,Odyssey,NM,EN,N,,,1000,0.038468123751767384
8,Cabal Pit,Odyssey,NM,EN,N,,,1000,0.01186377766427641
8,Call of the Herd,Odyssey,NM,EN,N,,,1000,0.038468123751767384
8,Careful Study,Odyssey,NM,EN,N,,,1000,0.12335244608363838
8,Gravedigger,Starter 1999,NM,EN,N,,,1000,0.012088138260059991
8,Grim Tutor,Starter 1999,NM,EN,N,,,1000,58.25498123827392
8,Hulking Goblin,Starter 1999,NM,EN,N,,,1000,0.01
8,Hulking Ogre,Starter 1999,NM,EN,N,,,1000,0.01
8,Last Chance,Starter 1999,NM,EN,N,,,1000,75.30196153846154
8,Lone Wolf,Starter 1999,NM,EN,N,,,1000,0.01
8,Loyal Sentry,Starter 1999,NM,EN,N,,,1000,0.17425779897545185
8,Lynx,Starter 1999,NM,EN,N,,,1000,0.05636679884345502
8,Man-o'-War,Starter 1999,NM,EN,N,,,1000,0.06961964600073119
8,Mind Rot,Starter 1999,NM,EN,N,,,1000,0.0152621810784504
8,Pride of Lions,Starter 1999,NM,EN,N,,,1000,0.013667446741831856
8,Psychic Transfer,Starter 1999,NM,EN,N,,,1000,0.0152621810784504
8,Ravenous Rats,Starter 1999,NM,EN,N,,,1000,0.01
8,Relearn,Starter 1999,NM,EN,N,,,1000,0.013667446741831856
8,Relentless Assault,Starter 1999,NM,EN,N,,,1000,0.11532149165054117
8,Renewing Touch,Starter 1999,NM,EN,N,,,1000,0.33717180156690474
8,Righteous Charge,Starter 1999,NM,EN,N,,,1000,0.035629089143372344
8,Righteous Fury,Starter 1999,NM,EN,N,,,1000,0.9427927160684931
8,Royal Trooper,Starter 1999,NM,EN,N,,,1000,0.01
8,Sacred Nectar,Starter 1999,NM,EN,N,,,1000,0.01
8,Shrieking Specter,Starter 1999,NM,EN,N,,,1000,0.11623541066010629
8,Silverback Ape,Starter 1999,NM,EN,N,,,1000,0.099711276874094
8,Sleight of Hand,Starter 1999,NM,EN,N,,,1000,0.1302568676224653
8,Southern Elephant,Starter 1999,NM,EN,N,,,1000,0.01
8,Spitting Earth,Starter 1999,NM,EN,N,,,1000,0.01
8,Stone Rain,Starter 1999,NM,EN,N,,,1000,0.012088138260059991
8,Storm Crow,Starter 1999,NM,EN,N,,,1000,0.03924946014335903
8,Stream of Acid,Starter 1999,NM,EN,N,,,1000,0.7154813931615736
8,Summer Bloom,Starter 1999,NM,EN,N,,,1000,0.6845730407234264
8,Sylvan Basilisk,Starter 1999,NM,EN,N,,,1000,0.06629618146555252
8,Sylvan Yeti,Starter 1999,NM,EN,N,,,1000,0.11623541066010629
8,Time Warp,Starter 1999,NM,EN,N,,,1000,8.271826923076922
8,Touch of Brilliance,Starter 1999,NM,EN,N,,,1000,0.01
8,Tremor,Starter 1999,NM,EN,N,,,1000,0.01
8,Wicked Pact,Starter 1999,NM,EN,N,,,1000,0.04108438597863043
8,Wind Sail,Starter 1999,NM,EN,N,,,1000,0.01
8,Wood Elves,Starter 1999,NM,EN,N,,,1000,1.0993266862210496
8,Darkwater Egg,Odyssey,NM,EN,N,,,1000,0.01
8,Decaying Soil,Odyssey,NM,EN,N,,,1000,0.010111820667391172
8,Decimate,Odyssey,NM,EN,N,,,1000,1.9140696379183288
8,Deep Reconnaissance,Odyssey,NM,EN,N,,,1000,0.01
8,Delaying Shield,Odyssey,NM,EN,N,,,1000,0.6048555078149219
8,Bladewing the Risen,Scourge,NM,EN,N,,,1000,0.0658838977592952
8,Brain Freeze,Scourge,NM,EN,N,,,1000,3.7146923076923084
8,Cabal Conditioning,Scourge,NM,EN,N,,,1000,0.024674534193990974
8,Cabal Interrogator,Scourge,NM,EN,N,,,1000,0.01
8,Call to the Grave,Scourge,NM,EN,N,,,1000,0.1437253682819087
8,Carrion Feeder,Scourge,NM,EN,N,,,1000,0.016872415741257273
8,Decree of Pain,Scourge,NM,EN,N,,,1000,1.9140696379183288
8,Decree of Savagery,Scourge,NM,EN,N,,,1000,0.01
8,Decree of Silence,Scourge,NM,EN,N,,,1000,8.835596153846154
8,Dimensional Breach,Scourge,NM,EN,N,,,1000,0.01
8,Dragon Mage,Scourge,NM,EN,N,,,1000,0.043011824798604964
8,Dragon Tyrant,Scourge,NM,EN,N,,,1000,0.2916882464451085
8,Dragonspeaker Shaman,Scourge,NM,EN,N,,,1000,0.6951555178571239
8,Dragonstorm,Scourge,NM,EN,N,,,1000,0.1736109060542133
8,Edgewalker,Scourge,NM,EN,N,,,1000,0.21433522697965876
8,Elvish Aberration,Scourge,NM,EN,N,,,1000,0.01
8,Eternal Dragon,Scourge,NM,EN,N,,,1000,0.09252544820152676
8,Faces of the Past,Scourge,NM,EN,N,,,1000,0.027353493868840433
8,Fierce Empath,Scourge,NM,EN,N,,,1000,0.01
8,Final Punishment,Scourge,NM,EN,N,,,1000,0.013899857176231918
8,Forgotten Ancient,Scourge,NM,EN,N,,,1000,0.4498831023557566
8,Form of the Dragon,Scourge,NM,EN,N,,,1000,0.0152621810784504
8,Goblin War Strike,Scourge,NM,EN,N,,,1000,0.03904080736680302
8,Goblin Warchief,Scourge,NM,EN,N,,,1000,0.09252544820152676
8,Grip of Chaos,Scourge,NM,EN,N,,,1000,0.07810802053047672
8,"Karona, False God",Scourge,NM,EN,N,,,1000,0.41569504699566445
8,Krosan Warchief,Scourge,NM,EN,N,,,1000,0.01
8,Lethal Vapors,Scourge,NM,EN,N,,,1000,0.23735658855776046
8,Mischievous Quanar,Scourge,NM,EN,N,,,1000,0.07063744248795638
8,One with Nature,Scourge,NM,EN,N,,,1000,0.15885491492981524
8,Parallel Thoughts,Scourge,NM,EN,N,,,1000,0.01650958140351174
8,Dematerialize,Odyssey,NM,EN,N,,,1000,0.01
8,Pemmin's Aura,Scourge,NM,EN,N,,,1000,6.790275495811881
8,Primitive Etchings,Scourge,NM,EN,N,,,1000,0.024674534193990974
8,Proteus Machine,Scourge,NM,EN,N,,,1000,0.01
8,Pyrostatic Pillar,Scourge,NM,EN,N,,,1000,0.02482655577746741
8,Rain of Blades,Scourge,NM,EN,N,,,1000,0.01
8,Raven Guild Master,Scourge,NM,EN,N,,,1000,0.10223907504776321
8,Reaping the Graves,Scourge,NM,EN,N,,,1000,0.010746666395625278
8,Riptide Survivor,Scourge,NM,EN,N,,,1000,0.01
8,Rush of Knowledge,Scourge,NM,EN,N,,,1000,0.01
8,Siege-Gang Commander,Scourge,NM,EN,N,,,1000,0.27384831323080955
8,Sliver Overlord,Scourge,NM,EN,N,,,1000,12.749977969183721
8,Soul Collector,Scourge,NM,EN,N,,,1000,0.0152621810784504
8,Stifle,Scourge,NM,EN,N,,,1000,3.459653846153847
8,Sulfuric Vortex,Scourge,NM,EN,N,,,1000,0.10414899333335646
8,Temple of the False God,Scourge,NM,EN,N,,,1000,0.08459266604367023
8,Tendrils of Agony,Scourge,NM,EN,N,,,1000,0.1652919790285018
8,Undead Warchief,Scourge,NM,EN,N,,,1000,1.3599141802903265
8,Unspeakable Symbol,Scourge,NM,EN,N,,,1000,0.21209015629915418
8,Upwelling,Scourge,NM,EN,N,,,1000,0.06914211770141043
8,Vengeful Dead,Scourge,NM,EN,N,,,1000,0.012357784536546342
8,Wirewood Symbiote,Scourge,NM,EN,N,,,1000,0.06723271497337398
8,Xantid Swarm,Scourge,NM,EN,N,,,1000,0.057272879137348104
8,Ashenmoor Liege,Shadowmoor,NM,EN,N,,,1000,2.1978542229255806
8,Augury Adept,Shadowmoor,NM,EN,N,,,1000,0.038468123751767384
8,Beseech the Queen,Shadowmoor,NM,EN,N,,,1000,3.0905192307692317
8,Blazethorn Scarecrow,Shadowmoor,NM,EN,N,,,1000,0.01
8,Blight Sickle,Shadowmoor,NM,EN,N,,,1000,0.01
8,Bloodmark Mentor,Shadowmoor,NM,EN,N,,,1000,0.2916882464451085
8,Blowfly Infestation,Shadowmoor,NM,EN,N,,,1000,0.09252544820152676
8,Boartusk Liege,Shadowmoor,NM,EN,N,,,1000,2.172028461992836
8,Boggart Ram-Gang,Shadowmoor,NM,EN,N,,,1000,0.010746666395625278
8,Boon Reflection,Shadowmoor,NM,EN,N,,,1000,1.6650815832735792
8,Briarberry Cohort,Shadowmoor,NM,EN,N,,,1000,0.01
8,Cauldron of Souls,Shadowmoor,NM,EN,N,,,1000,0.2916882464451085
8,Cemetery Puca,Shadowmoor,NM,EN,N,,,1000,0.7350923055943083
8,Cerulean Wisps,Shadowmoor,NM,EN,N,,,1000,0.01
8,Chainbreaker,Shadowmoor,NM,EN,N,,,1000,0.01
8,Cinderhaze Wretch,Shadowmoor,NM,EN,N,,,1000,0.01
8,Corrosive Mentor,Shadowmoor,NM,EN,N,,,1000,0.38866596163489764
8,Counterbore,Shadowmoor,NM,EN,N,,,1000,0.0152621810784504
8,Crabapple Cohort,Shadowmoor,NM,EN,N,,,1000,0.01
8,Cragganwick Cremator,Shadowmoor,NM,EN,N,,,1000,0.012988715719182609
8,Crimson Wisps,Shadowmoor,NM,EN,N,,,1000,0.10414899333335646
8,Cursecatcher,Shadowmoor,NM,EN,N,,,1000,0.02686347316854161
8,Dawnglow Infusion,Shadowmoor,NM,EN,N,,,1000,0.01
8,Demolish,Odyssey,NM,EN,N,,,1000,0.01
8,Deserted Temple,Odyssey,NM,EN,N,,,1000,12.855807692307689
8,Devoted Caretaker,Odyssey,NM,EN,N,,,1000,0.2916882464451085
8,Diligent Farmhand,Odyssey,NM,EN,N,,,1000,0.01
8,Divert,Odyssey,NM,EN,N,,,1000,0.038468123751767384
8,Divine Sacrament,Odyssey,NM,EN,N,,,1000,0.26742468365695854
8,Dogged Hunter,Odyssey,NM,EN,N,,,1000,0.024674534193990974
8,Din of the Fireherd,Shadowmoor,NM,EN,N,,,1000,0.04851271584583901
8,Dire Undercurrents,Shadowmoor,NM,EN,N,,,1000,6.815423076923078
8,Dramatic Entrance,Shadowmoor,NM,EN,N,,,1000,0.09678918714445951
8,Dream Salvage,Shadowmoor,NM,EN,N,,,1000,0.06914211770141043
8,Drove of Elves,Shadowmoor,NM,EN,N,,,1000,0.038468123751767384
8,Drowner Initiate,Shadowmoor,NM,EN,N,,,1000,0.01
8,Dusk Urchins,Shadowmoor,NM,EN,N,,,1000,1.3906153004184862
8,Elemental Mastery,Shadowmoor,NM,EN,N,,,1000,1.3599141802903265
8,Elsewhere Flask,Shadowmoor,NM,EN,N,,,1000,0.01
8,Enchanted Evening,Shadowmoor,NM,EN,N,,,1000,1.9140696379183288
8,Everlasting Torment,Shadowmoor,NM,EN,N,,,1000,0.4498831023557566
8,Faerie Macabre,Shadowmoor,NM,EN,N,,,1000,0.01
8,Faerie Swarm,Shadowmoor,NM,EN,N,,,1000,0.024674534193990974
8,Farhaven Elf,Shadowmoor,NM,EN,N,,,1000,0.010524180955851978
8,Fire-Lit Thicket,Shadowmoor,NM,EN,N,,,1000,4.053895651157799
8,Firespout,Shadowmoor,NM,EN,N,,,1000,0.01186377766427641
8,Fists of the Demigod,Shadowmoor,NM,EN,N,,,1000,0.01
8,Flame Javelin,Shadowmoor,NM,EN,N,,,1000,0.01
8,Flourishing Defenses,Shadowmoor,NM,EN,N,,,1000,0.04777359194622105
8,Flow of Ideas,Shadowmoor,NM,EN,N,,,1000,0.01
8,Furystoke Giant,Shadowmoor,NM,EN,N,,,1000,0.4498831023557566
8,Ghastlord of Fugue,Shadowmoor,NM,EN,N,,,1000,1.9140696379183288
8,Gleeful Sabotage,Shadowmoor,NM,EN,N,,,1000,0.013667446741831856
8,Glen Elendra Liege,Shadowmoor,NM,EN,N,,,1000,1.3599141802903265
8,Gloomwidow,Shadowmoor,NM,EN,N,,,1000,0.01
8,Gnarled Effigy,Shadowmoor,NM,EN,N,,,1000,0.01
8,Godhead of Awe,Shadowmoor,NM,EN,N,,,1000,1.3599141802903265
8,Graven Cairns,Shadowmoor,NM,EN,N,,,1000,1.9140696379183288
8,Greater Auramancy,Shadowmoor,NM,EN,N,,,1000,30.272250000000003
8,Guttural Response,Shadowmoor,NM,EN,N,,,1000,0.03007205256626031
8,Heap Doll,Shadowmoor,NM,EN,N,,,1000,0.0152621810784504
8,Heartmender,Shadowmoor,NM,EN,N,,,1000,0.04108438597863043
8,Helm of the Ghastlord,Shadowmoor,NM,EN,N,,,1000,0.01
8,Hollowborn Barghest,Shadowmoor,NM,EN,N,,,1000,0.01650958140351174
8,Horde of Boggarts,Shadowmoor,NM,EN,N,,,1000,0.020692576821015517
8,Impulsive Maneuvers,Odyssey,NM,EN,N,,,1000,0.1302044312946177
8,Infected Vermin,Odyssey,NM,EN,N,,,1000,0.01
8,Innocent Blood,Odyssey,NM,EN,N,,,1000,0.01
8,Iridescent Angel,Odyssey,NM,EN,N,,,1000,0.06914211770141043
8,Illuminated Folio,Shadowmoor,NM,EN,N,,,1000,0.012088138260059991
8,Impromptu Raid,Shadowmoor,NM,EN,N,,,1000,0.01
8,Incremental Blight,Shadowmoor,NM,EN,N,,,1000,0.10414899333335646
8,Inkfathom Infiltrator,Shadowmoor,NM,EN,N,,,1000,1.9140696379183288
8,Inkfathom Witch,Shadowmoor,NM,EN,N,,,1000,0.01612989017101633
8,Isleback Spawn,Shadowmoor,NM,EN,N,,,1000,0.038468123751767384
8,Jaws of Stone,Shadowmoor,NM,EN,N,,,1000,0.01
8,Juvenile Gloomwidow,Shadowmoor,NM,EN,N,,,1000,0.01
8,Kitchen Finks,Shadowmoor,NM,EN,N,,,1000,0.08093796044435388
8,Kithkin Rabble,Shadowmoor,NM,EN,N,,,1000,0.01
8,Knacksaw Clique,Shadowmoor,NM,EN,N,,,1000,0.66998869539759
8,Knollspine Dragon,Shadowmoor,NM,EN,N,,,1000,0.7232989551861891
8,Kulrath Knight,Shadowmoor,NM,EN,N,,,1000,0.1456362988278164
8,Last Breath,Shadowmoor,NM,EN,N,,,1000,0.01
8,Mindslicer,Odyssey,NM,EN,N,,,1000,6.532522206950305
8,Leech Bonder,Shadowmoor,NM,EN,N,,,1000,0.01
8,Leechridden Swamp,Shadowmoor,NM,EN,N,,,1000,0.044268603679848396
8,Lockjaw Snapper,Shadowmoor,NM,EN,N,,,1000,0.01943428001622245
8,Lurebound Scarecrow,Shadowmoor,NM,EN,N,,,1000,0.01186377766427641
8,Madblind Mountain,Shadowmoor,NM,EN,N,,,1000,0.01186377766427641
8,Mana Reflection,Shadowmoor,NM,EN,N,,,1000,6.936230769230768
8,Manamorphose,Shadowmoor,NM,EN,N,,,1000,0.7772806429904114
8,Mass Calcify,Shadowmoor,NM,EN,N,,,1000,0.05327942560766775
8,Memory Plunder,Shadowmoor,NM,EN,N,,,1000,0.4498831023557566
8,Memory Sluice,Shadowmoor,NM,EN,N,,,1000,0.024674534193990974
8,Mercy Killing,Shadowmoor,NM,EN,N,,,1000,0.038468123751767384
8,Midnight Banshee,Shadowmoor,NM,EN,N,,,1000,0.06914211770141043
8,Mirrorweave,Shadowmoor,NM,EN,N,,,1000,0.024674534193990974
8,Mistmeadow Witch,Shadowmoor,NM,EN,N,,,1000,0.010460670959234855
8,Mistveil Plains,Shadowmoor,NM,EN,N,,,1000,0.15137287863576993
8,Moonring Island,Shadowmoor,NM,EN,N,,,1000,0.01
8,Mossbridge Troll,Shadowmoor,NM,EN,N,,,1000,0.1652919790285018
8,Murderous Redcap,Shadowmoor,NM,EN,N,,,1000,0.01629225720018187
8,Mystic Gate,Shadowmoor,NM,EN,N,,,1000,4.130807692307693
8,Niveous Wisps,Shadowmoor,NM,EN,N,,,1000,0.01
8,Oona's Gatewarden,Shadowmoor,NM,EN,N,,,1000,0.01
8,"Oona, Queen of the Fae",Shadowmoor,NM,EN,N,,,1000,3.043538461538462
8,Oracle of Nectars,Shadowmoor,NM,EN,N,,,1000,0.08608844619663386
8,Order of Whiteclay,Shadowmoor,NM,EN,N,,,1000,0.17737679569964881
8,Oversoul of Dusk,Shadowmoor,NM,EN,N,,,1000,0.2916882464451085
8,Painter's Servant,Shadowmoor,NM,EN,N,,,1000,28.2990576923077
8,Pale Wayfarer,Shadowmoor,NM,EN,N,,,1000,0.01
8,Pili-Pala,Shadowmoor,NM,EN,N,,,1000,0.1652919790285018
8,Plague of Vermin,Shadowmoor,NM,EN,N,,,1000,0.4498831023557566
8,Polluted Bonds,Shadowmoor,NM,EN,N,,,1000,25.594307692307694
8,Power of Fire,Shadowmoor,NM,EN,N,,,1000,0.01
8,Presence of Gond,Shadowmoor,NM,EN,N,,,1000,0.01
8,Prismatic Omen,Shadowmoor,NM,EN,N,,,1000,12.749977969183721
8,Prison Term,Shadowmoor,NM,EN,N,,,1000,0.05610051218753333
8,Puca's Mischief,Shadowmoor,NM,EN,N,,,1000,0.3573582094310555
8,Puppeteer Clique,Shadowmoor,NM,EN,N,,,1000,0.6146156137154162
8,Puresight Merrow,Shadowmoor,NM,EN,N,,,1000,0.016872415741257273
8,Pyre Charger,Shadowmoor,NM,EN,N,,,1000,0.01
8,Rage Reflection,Shadowmoor,NM,EN,N,,,1000,0.06914211770141043
8,Raking Canopy,Shadowmoor,NM,EN,N,,,1000,0.051170916006455444
8,Rattleblaze Scarecrow,Shadowmoor,NM,EN,N,,,1000,0.01
8,Reaper King,Shadowmoor,NM,EN,N,,,1000,1.097885384134764
8,Reflecting Pool,Shadowmoor,NM,EN,N,,,1000,12.862519230769228
8,Resplendent Mentor,Shadowmoor,NM,EN,N,,,1000,0.017428077791879118
8,Rhys the Redeemed,Shadowmoor,NM,EN,N,,,1000,0.8572875601597428
8,Rite of Consumption,Shadowmoor,NM,EN,N,,,1000,0.01849822498835348
8,Mine Layer,Odyssey,NM,EN,N,,,1000,1.09932668622105
8,Minotaur Explorer,Odyssey,NM,EN,N,,,1000,0.012088138260059991
8,Mirari,Odyssey,NM,EN,N,,,1000,0.15409513954218312
8,Molten Influence,Odyssey,NM,EN,N,,,1000,0.1456362988278164
8,Moment's Peace,Odyssey,NM,EN,N,,,1000,0.2540921801219482
